League,LeagueId,Date,HomeTeamId,AwayTeamId,HomeTeam,AwayTeam,FTHG,FTAG,HasOT,Home_OT,Away_OT
Champions League,202.0,2026-09-18,495,464,Salon Vilpas,Bakken Bears,90.0,72.0,False,0,0
French Cup,9.0,2026-09-18,110,104,Fos-sur-Mer,Aix Maurienne,85.0,62.0,False,0,0
French Cup,9.0,2026-09-18,2302,99,Rennes,Quimper,89.0,73.0,False,0,0
LNB,258.0,2026-09-18,3899,4935,Colonias Gold,Deportivo Campoalto,107.0,71.0,False,0,0
LNB,258.0,2026-09-18,2997,3900,Olimpia Kings,Dep. San Jose,65.0,67.0,False,0,0
League Cup,141.0,2026-09-18,1792,678,Hapoel Jerusalem,Hapoel Beer Sheva,83.0,69.0,False,0,0
MPBL,426.0,2026-09-18,7352,7357,Batangas City,GenSan Warriors,76.0,73.0,False,0,0
MPBL,426.0,2026-09-18,7354,7421,Bulacan Kuyas,Marikina Shoemasters,84.0,77.0,False,0,0
NBA W,13.0,2026-09-18,7326,7100,Golden State Valkyries W,Portland Fire W,82.0,66.0,False,0,0
NBA W,13.0,2026-09-18,169,170,Minnesota Lynx W,New York Liberty W,81.0,93.0,False,0,0
NBA W,13.0,2026-09-18,7870,166,Toronto Tempo W,Indiana Fever W,85.0,103.0,False,0,0
SLB,108.0,2026-09-18,1324,1329,Bristol Flyers,London Lions,78.0,80.0,False,0,0
VTB Super Cup,264.0,2026-09-18,1022,1025,CSKA Moscow,Lokomotiv Kuban,82.0,90.0,False,0,0
VTB Super Cup,264.0,2026-09-18,1031,1263,Zenit Petersburg,Anadolu Efes,76.0,100.0,False,0,0
Asian Games Women,302.0,2026-09-17,4350,4354,Indonesia W,Thailand W,61.0,52.0,False,0,0
Asian Games Women,302.0,2026-09-17,3042,4349,Japan W,Hong Kong W,114.0,37.0,False,0,0
Asian Games Women,302.0,2026-09-17,4365,4351,Philippines W,Kazakhstan W,86.0,58.0,False,0,0
Asian Games Women,302.0,2026-09-17,3047,4317,South Korea W,Malaysia W,106.0,40.0,False,0,0
Basketligaen,34.0,2026-09-17,5015,469,Holbaek-Stenhus,Randers,84.0,100.0,False,0,0
Basketligaen,34.0,2026-09-17,470,468,Svendborg,Horsens,70.0,92.0,False,0,0
Champions League,202.0,2026-09-17,933,534,Benfica,Vechta,88.0,98.0,False,0,0
Champions League,202.0,2026-09-17,7491,1120,Manchester Basketball,Breogan,84.0,105.0,False,0,0
Champions League,202.0,2026-09-17,617,7961,Promitheas,Korfez Basket,94.0,93.0,False,0,0
Champions League,202.0,2026-09-17,1663,2272,VEF Riga,Dziki Warszawa,95.0,102.0,False,0,0
French Cup Women,231.0,2026-09-17,4830,3661,Monaco W,Tronche Meylan W,77.0,50.0,False,0,0
LKL,60.0,2026-09-17,5562,796,Gargzdai,Zalgiris Kaunas,77.0,98.0,False,0,0
